,Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets
498,2021,6,13,Tesla,38.0,17.0,33.0,88.0
499,2021,6,14,Tesla,41.0,16.0,48.0,105.0
500,2021,6,15,Tesla,44.0,13.0,43.0,100.0
501,2021,6,16,Tesla,44.0,20.0,45.0,109.0
502,2021,6,17,Tesla,47.0,14.0,45.0,106.0
503,2021,6,18,Tesla,42.0,16.0,37.0,95.0
504,2021,6,19,Tesla,39.0,7.0,27.0,73.0
505,2021,6,20,Tesla,22.0,12.0,21.0,55.0
506,2021,6,21,Tesla,59.0,18.0,51.0,128.0
507,2021,6,22,Tesla,38.0,13.0,39.0,90.0
508,2021,6,23,Tesla,66.0,27.0,84.0,177.0
509,2021,6,24,Tesla,115.0,24.0,107.0,246.0
510,2021,6,25,Tesla,54.0,15.0,65.0,134.0
511,2021,6,26,Tesla,30.0,13.0,27.0,70.0
512,2021,6,27,Tesla,36.0,12.0,36.0,84.0
513,2021,6,28,Tesla,70.0,20.0,58.0,148.0
514,2021,6,29,Tesla,66.0,16.0,29.0,111.0
515,2021,6,30,Tesla,39.0,16.0,42.0,97.0
516,2021,7,1,Tesla,61.0,21.0,45.0,127.0
517,2021,7,2,Tesla,71.0,29.0,64.0,164.0
518,2021,7,3,Tesla,24.0,15.0,29.0,68.0
519,2021,7,4,Tesla,32.0,8.0,17.0,57.0
520,2021,7,5,Tesla,30.0,11.0,28.0,69.0
521,2021,7,6,Tesla,59.0,28.0,39.0,126.0
522,2021,7,7,Tesla,40.0,20.0,46.0,106.0
523,2021,7,8,Tesla,59.0,21.0,41.0,121.0
524,2021,7,9,Tesla,42.0,12.0,59.0,113.0
525,2021,7,10,Tesla,31.0,8.0,59.0,98.0
526,2021,7,11,Tesla,29.0,6.0,21.0,56.0
527,2021,7,12,Tesla,49.0,19.0,44.0,112.0
528,2021,7,13,Tesla,39.0,17.0,61.0,117.0
529,2021,7,14,Tesla,35.0,14.0,39.0,88.0
530,2021,7,15,Tesla,39.0,23.0,46.0,108.0
531,2021,7,16,Tesla,33.0,19.0,45.0,97.0
532,2021,7,17,Tesla,32.0,5.0,26.0,63.0
