,Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets
464,2021,4,11,Apple,8.0,1.0,9.0,18.0
465,2021,4,12,Apple,15.0,11.0,14.0,40.0
466,2021,4,13,Apple,27.0,9.0,15.0,51.0
467,2021,4,14,Apple,14.0,6.0,20.0,40.0
468,2021,4,15,Apple,12.0,8.0,14.0,34.0
469,2021,4,16,Apple,18.0,7.0,14.0,39.0
470,2021,4,17,Apple,4.0,1.0,4.0,9.0
471,2021,4,18,Apple,8.0,2.0,5.0,15.0
472,2021,4,19,Apple,14.0,8.0,7.0,29.0
473,2021,4,20,Apple,38.0,17.0,23.0,78.0
474,2021,4,21,Apple,32.0,4.0,8.0,44.0
475,2021,4,22,Apple,20.0,6.0,14.0,40.0
476,2021,4,23,Apple,15.0,3.0,29.0,47.0
477,2021,4,24,Apple,13.0,4.0,11.0,28.0
478,2021,4,25,Apple,9.0,6.0,10.0,25.0
479,2021,4,26,Apple,38.0,6.0,42.0,86.0
480,2021,4,27,Apple,27.0,6.0,15.0,48.0
481,2021,4,28,Apple,57.0,21.0,51.0,129.0
482,2021,4,29,Apple,43.0,10.0,42.0,95.0
483,2021,4,30,Apple,16.0,6.0,13.0,35.0
484,2021,5,1,Apple,11.0,8.0,6.0,25.0
485,2021,5,2,Apple,8.0,7.0,8.0,23.0
486,2021,5,3,Apple,27.0,3.0,13.0,43.0
487,2021,5,4,Apple,25.0,7.0,24.0,56.0
488,2021,5,5,Apple,33.0,6.0,23.0,62.0
489,2021,5,6,Apple,21.0,5.0,11.0,37.0
490,2021,5,7,Apple,25.0,3.0,23.0,51.0
491,2021,5,8,Apple,14.0,0.0,5.0,19.0
492,2021,5,9,Apple,11.0,2.0,8.0,21.0
493,2021,5,10,Apple,16.0,8.0,13.0,37.0
494,2021,5,11,Apple,26.0,4.0,17.0,47.0
495,2021,5,12,Apple,16.0,6.0,20.0,42.0
496,2021,5,13,Apple,13.0,9.0,16.0,38.0
497,2021,5,14,Apple,12.0,6.0,21.0,39.0
498,2021,5,15,Apple,9.0,3.0,9.0,21.0
499,2021,5,16,Apple,6.0,1.0,6.0,13.0
500,2021,5,17,Apple,9.0,8.0,16.0,33.0
501,2021,5,18,Apple,10.0,5.0,20.0,35.0
502,2021,5,19,Apple,33.0,7.0,19.0,59.0
503,2021,5,20,Apple,16.0,5.0,17.0,38.0
504,2021,5,21,Apple,17.0,4.0,19.0,40.0
505,2021,5,22,Apple,5.0,4.0,1.0,10.0
506,2021,5,23,Apple,5.0,5.0,3.0,13.0
507,2021,5,24,Apple,16.0,3.0,12.0,31.0
508,2021,5,25,Apple,10.0,3.0,12.0,25.0
509,2021,5,26,Apple,17.0,5.0,12.0,34.0
510,2021,5,27,Apple,11.0,6.0,12.0,29.0
511,2021,5,28,Apple,8.0,4.0,7.0,19.0
512,2021,5,29,Apple,11.0,0.0,9.0,20.0
513,2021,5,30,Apple,5.0,2.0,7.0,14.0
514,2021,5,31,Apple,8.0,1.0,6.0,15.0
515,2021,6,1,Apple,14.0,4.0,9.0,27.0
516,2021,6,2,Apple,16.0,6.0,11.0,33.0
517,2021,6,3,Apple,14.0,3.0,11.0,28.0
518,2021,6,4,Apple,7.0,4.0,12.0,23.0
519,2021,6,5,Apple,8.0,1.0,3.0,12.0
520,2021,6,6,Apple,5.0,1.0,8.0,14.0
521,2021,6,7,Apple,27.0,6.0,19.0,52.0
522,2021,6,8,Apple,24.0,6.0,14.0,44.0
523,2021,6,9,Apple,16.0,2.0,15.0,33.0
524,2021,6,10,Apple,11.0,5.0,5.0,21.0
525,2021,6,11,Apple,6.0,4.0,6.0,16.0
526,2021,6,12,Apple,4.0,0.0,4.0,8.0
527,2021,6,13,Apple,6.0,3.0,5.0,14.0
528,2021,6,14,Apple,25.0,5.0,17.0,47.0
529,2021,6,15,Apple,19.0,5.0,16.0,40.0
530,2021,6,16,Apple,22.0,3.0,14.0,39.0
531,2021,6,17,Apple,20.0,6.0,17.0,43.0
532,2021,6,18,Apple,15.0,3.0,11.0,29.0
533,2021,6,19,Apple,7.0,0.0,5.0,12.0
534,2021,6,20,Apple,10.0,1.0,7.0,18.0
535,2021,6,21,Apple,20.0,4.0,14.0,38.0
536,2021,6,22,Apple,11.0,4.0,15.0,30.0
